0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.038,234.907,235.998,236.996,238.84,239.919,241.198,241.589,241.817,240.979,244.285,244.789,244.454,243.37,249.041,247.673,249.243,250.516,248.95,251.049,250.105,253.446,254.101,254.951,255.633,251.97,260.391,258.259,258.18,258.595,257.351,260.002,258.309,264.099,260.422,262.283,266.033,262.516,266.489,266.849,266.8,267.691,269.436,267.047,272.038,270.706,269.727,270.645,273.075,273.276,272.1,274.545,277.719,275.572,274.614,278.297,277.344,278.84,278.738,280.507,278.804,282.839,283.819,283.179,282.586,282.119,287.054,284.843,286.931,286.625,287.973,285.829,288.21,289.143,291.008,291.603,290.962,291.946,290.698,294.373,295.886,291.309,294.345,296.054,296.09,297.311,300.761,301.292,299.994,301.399,302.197,301.635,302.43,306.183,305.972,308.692,305.568,306.452,307.165,312.655
235.317,234.603,234.296,236.507,237.941,240.982,240.856,243.827,239.815,243.905,244.272,244.918,245.45,244.984,247.808,246.76,251.451,248.61,246.899,252.908,253.149,252.561,254.772,253.708,255.508,254.887,256.95,257.938,260.172,258.14,258.508,259.513,261.367,262.436,263.94,265.611,263.376,263.9,266.312,266.762,269.209,266.305,267.304,268.425,268.495,270.275,271.028,272.359,272.487,273.085,272.809,274.335,271.296,274.869,274.855,276.967,277.616,276.979,277.923,282.046,281.222,284.983,282.359,285.514,285.025,286.512,283.704,287.555,287.744,287.818,286.454,288.632,290.051,291.362,292.537,291.409,293.56,291.428,288.706,292.325,294.033,298.149,296.263,297.353,298.474,297.121,297.909,303.938,298.033,303.101,302.92,303.011,302.236,303.399,306.705,304.113,305.16,310.238,308.909,309.944
231.761,233.81,236.731,237.977,236.475,239.718,240.292,241.834,240.98,242.864,243.959,245.098,244.905,244.177,246.965,248.812,246.249,248.165,251.926,250.493,247.73,251.502,253.177,255.586,254.999,254.849,258.079,257.439,257.704,258.249,256.964,261.765,259.862,261.543,261.887,262.609,263.333,262.898,263.94,263.741,269.326,265.321,263.758,267.36,266.711,270.156,271.587,271.638,272.344,272.567,274.233,274.746,277.266,274.722,275.94,276.113,278.486,276.144,277.032,279.519,279.57,278.762,280.914,282.572,280.506,284.63,282.89,287.323,285.122,288.299,289.128,288.204,289.694,291.609,291.554,292.727,290.459,292.214,294.818,295.617,295.387,297.349,294.341,295.677,296.963,303.513,301.077,298.756,300.783,302.426,299.291,304.064,299.987,303.884,307.952,306.463,309.683,309.012,311.028,311.522
232.838,236.633,238.125,238.456,238.546,237.675,239.586,242.593,243.767,244.638,245.384,246.759,245.69,247.359,248.577,248.844,249.471,253.003,253.251,248.791,252.381,252.598,255.057,252.628,253.327,256.599,257.794,257.531,256.804,260.903,259.601,261.868,264.322,260.626,264.796,263.649,265.066,267.782,263.398,266.236,265.771,268.733,267.522,268.433,271.594,273.232,269.703,271.329,274.086,274.841,277.432,275.793,274.992,275.416,276.623,278.426,276.839,282.225,279.373,280.011,282.132,282.441,280.05,280.724,283.548,286.766,283.615,288.013,286.252,286.45,291.03,288.369,289.22,291.06,291.77,289.399,292.759,293.371,291.093,296.75,294.172,294.234,297.089,297.745,297.505,298.153,299.768,303.062,299.613,301.806,307.391,303.667,305.455,305.467,306.974,306.871,308.144,306.635,310.655,311.431
234.406,234.25,238.141,236.228,238.403,237.212,239.356,241.429,242.123,240.078,242.619,243.045,242.75,247.088,246.826,252.285,249.139,250.008,249.513,251.211,249.953,252.248,252.493,251.499,255.33,253.027,256.429,258.443,258.247,258.514,261.974,259.905,259.485,265.271,261.466,262.794,262.837,265.489,266.654,268.813,266.182,266.844,268.528,268.086,267.833,270.826,273.886,268.75,270.842,275.194,272.12,274.808,274.353,274.59,278.232,276.849,279.644,276.628,282.354,280.795,281.189,285.252,280.394,282.315,280.547,282.783,284.899,284.423,284.266,289.089,290.716,286.519,288.242,285.649,292.768,290.535,292.445,290.814,293.905,292.707,294.034,295.719,295.14,298.973,294.506,297.148,299.983,298.716,299.664,301.149,299.718,302.682,302.92,303.571,304.236,304.616,308.001,306.942,311.149,316.127
232.151,234.711,235.913,236.202,237.46,238.71,241.42,242.672,241.934,242.096,243.78,243.832,243.082,248.04,245.962,247.228,248.214,250.566,249.976,249.691,251.973,254.456,250.84,252.896,253.91,255.619,257.468,257.406,258.103,259.011,259.327,259.506,258.901,259.878,260.498,260.775,262.252,264.353,262.849,264.799,263.035,266.133,266.908,268.267,268.1,267.179,269.957,270.642,270.599,271.243,273.884,274.15,275.529,271.052,275.596,278.71,277.868,279.598,283.649,279.609,282.76,279.598,282.55,281.86,284.657,282.599,284.278,288.203,287.21,284.51,285.415,288.308,288.678,288.088,291.735,292.561,292.005,292.901,292.926,292.615,296.291,294.546,293.449,297.394,298.107,299.722,298.273,299.127,301.824,301.605,300.069,301.976,302.116,305.419,304.638,306.216,307.415,311.343,307.865,310.425
232.279,238.367,235.225,236.738,237.303,240.378,239.745,242.101,242.127,243.082,241.662,244.908,244.293,243.697,247.095,247.198,249.416,248.321,251.306,250.702,251.677,255.047,253.75,256.444,257.857,254.04,256.507,254.665,257.656,261.604,261.108,260.949,259.819,262.622,262.945,263.367,261.911,266.38,264.954,265.97,265.672,270.544,267.769,269.687,269.084,271.297,270.022,274.529,275.133,272.826,276.785,276.625,276.493,273.962,275.962,278.736,277.646,279.472,280.055,279.083,280.186,281.085,284.602,282.116,280.962,284.397,288.253,283.583,285.355,289.217,286.337,287.097,290.015,289.763,289.828,289.706,294.008,293.664,293.34,294.592,294.549,294.768,294.726,298.319,297.22,297.054,298.706,298.267,295.71,303.866,301.437,303.013,301.68,302.705,302.213,306.019,305.765,310.969,305.515,307.098
234.766,237.317,235.914,237.415,237.906,240.864,242.313,239.886,241.835,241.096,243.477,244.399,247.344,246.746,248.386,249.404,248.396,246.975,250.212,251.344,251.217,252.577,251.355,252.338,254.173,256.537,255.395,259.715,257.477,260.265,261.585,260.822,265.192,261.197,263.064,262.915,263.35,265.597,267.68,265.214,266.804,267.769,269.159,269.983,267.835,270.033,274.685,272.692,271.554,273.954,274.675,278.322,274.245,273.593,276.217,279.292,276.218,279.032,277.035,281.793,285.306,284.116,281.265,283.49,283.451,284.991,285.863,287.644,287.806,286.441,289.71,289.609,290.829,290.735,288.222,294.544,292.231,292.485,290.623,292.908,292.946,296.79,296.679,299.938,298.862,300.692,300.011,301.766,300.774,301.335,301.122,304.465,303.159,303.894,304.453,303.756,305.366,309.44,309.507,314.358
234.599,235.931,234.362,237.661,239.587,242.538,240.579,243.973,245.43,243.878,245.314,247.279,247.955,252.5,247.677,247.475,248.267,251.585,251.293,251.267,252.902,252.832,254.681,256.674,254.796,258.83,257.717,255.134,256.828,258.539,260.562,260.373,260.922,262.036,263.71,263.757,263.384,265.743,264.212,267.237,265.304,270.034,268.701,271.74,268.994,272.969,269.008,271.958,274.276,272.797,274.827,274.833,278.622,276.293,274.913,277.209,277.593,278.977,282.146,280.414,283.465,283.458,282.649,284.303,284.836,283.081,284.566,285.04,283.786,287.561,287.65,289.196,288.95,289.45,291.672,291.118,292.455,292.366,297.258,290.914,293.136,295.576,296.925,299.638,296.387,299.665,298.541,301.489,299.225,298.75,304.573,303.935,307.282,308.089,304.089,306.774,305.31,309.609,311.098,311.287
