0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345.021,352.228,359.928,366.384,370.423,375.754,379.794,384.937,387.516,391.735,397.155,401.155,406.578,410.084,414.07,417.789,423.847,427.925,431.673,435.177,437.364,440.693,443.724,447.139,452.296,453.83,457.581,461.387,463.337,468.092,472.41,476.261,479.624,483.039,487.111,489.591,491.907,495.666,500.479,505.803,508.64,511.176,514.395,517.206,520.983,524.372,527.852,531.192,535.149,537.836,540.219,542.53,546.627,551.536,554.41,555.861,559.845,563.095,565.473,568.087,572.475,574.709,576.23,580.569,583.21,586.396,588.875,593.199,594.321,597.14,599.758,604.391,606.232,609.384,613.166,616.731,620.404,630.268,622.66,633.61,636.537,639.166,642.534,645.961,649.664,655.384,657.577,662.711,660.657,666.927,669.292,671.208,675.21,681.784,688.01,691.506,695.029,700.874,709.175,714.769
348.43,356.186,361.643,368.297,374.059,379.489,383.995,389.996,395.186,400.734,404.742,408.142,412.805,417.12,421.222,424.895,430.036,433.057,437.198,441.291,445.377,448.098,451.235,456.828,458.904,463.114,467.939,472.933,475.476,479.486,480.886,485.368,488.929,492.029,495.442,499.907,503.755,506.854,510.038,513.265,516.523,519.092,521.118,526.195,530.437,534.605,536.491,539.122,546.102,549.638,552.711,554.718,558.239,561.852,565.558,568.987,571.576,575.464,577.31,581.182,584.68,586.933,589.466,590.763,595.256,599.329,601.293,603.934,609.986,614.374,616.635,619.242,623.149,625.753,628.251,631.491,634.215,642.894,637.326,644.917,648.347,651.084,653.451,657.756,662.556,665.266,666.491,672.636,669.219,677.171,679.166,683.243,686.197,687.84,696.596,701.159,703.627,709.647,714.376,720.906
346.604,355.606,361.787,368.032,372.976,378.114,382.875,386.669,390.356,395.312,398.395,402.176,406.242,412.166,416.446,420.145,424.908,429.041,434.233,436.955,441.052,444.116,449.359,453.515,456.506,459.75,465.815,466.898,471.554,475.746,479.204,482.334,486.093,490.481,494.402,497.244,500.327,502.855,505.956,508.739,513.16,516.239,520.943,524.255,526.122,530.407,533.64,537.832,541.626,545.029,547.701,550.419,556.338,558.172,562.593,565.345,568.137,571.784,574.527,577.965,580.649,583.53,586.628,589.706,591.675,594.878,598.219,601.654,605.127,609.139,611.065,615.691,619.096,621.651,626.284,629.291,630.64,639.192,636.583,640.787,646.027,648.224,650.394,652.985,655.435,660.731,664.461,672.526,667.614,675.029,680.927,681.359,685.656,690.731,695.417,702.309,707.842,711.374,713.057,719.808
346.77,354.09,360.52,366.109,371.975,377.269,382.514,387.882,391.762,396.801,402.165,406.927,410.596,414.635,418.149,422.942,426.056,429.383,433.998,438.057,442.66,446.289,450.151,454.53,457.622,460.412,464.972,468.697,474.421,477.777,481.1,485.895,487.217,491.391,495.794,497.643,501.336,503.807,506.833,510.646,515.886,518.922,522.394,524.606,528.365,531.561,534.858,538.854,542.29,545.243,549.534,552.425,554.737,558.062,560.397,563.088,566.615,568.936,574.569,577.56,581.093,583.638,587.923,589.951,593.212,596.883,599.988,603.848,609.408,613.283,615.742,616.583,619.179,621.381,624.944,630.862,635.003,642.663,638.294,644.089,648.37,648.917,652.531,658.398,658.16,664.077,668.823,672.852,670.806,676.158,679.414,684.559,690.428,694.487,696.873,702.935,702.754,708.947,712.641,722.904
346.723,355.351,362.099,367.69,372.528,377.203,382.825,388.007,391.631,395.833,400.799,405.284,409.202,414.158,416.983,422.859,427.237,431.308,433.469,437.277,440.451,445.238,449.469,453.433,458.27,461.838,464.729,468.74,473.38,474.888,478.651,483.495,486.817,490.648,493.342,497.571,500.639,507.596,511.473,514.005,517.896,521.211,525.629,527.795,531.056,532.76,536.694,540.725,542.526,545.352,550.511,552.008,555.229,559.722,562.146,566.785,569.006,573.416,575.859,577.41,580.52,584.744,587.165,591.071,594.071,598.26,604.04,606.062,609.149,614.3,616.939,620.504,622.575,626.209,628.94,632.824,636.324,641.491,638.979,644.374,649.556,651.135,656.346,659.507,662.928,662.433,668.665,677.655,673.998,680.38,683.125,683.888,689.011,692.683,695.007,701.453,707.062,710.446,715.582,723.212
345.708,354.272,360.186,366.901,372.314,377.893,381.669,385.421,390.368,395.386,400.031,403.981,409.678,413.855,418.212,422.47,427.027,429.953,434.771,440.032,443.899,448.512,451.15,456.177,458.748,462.938,466.287,469.62,472.193,475.855,479.78,484.196,489.484,493.304,495.415,500.125,502.606,504.852,509.446,511.842,514.838,519.252,523.305,527.7,531.76,534.137,536.969,540.198,542.483,547.106,550.182,552.412,556.395,558.863,562.231,563.712,567.542,572.032,576.841,578.624,581.417,583.825,587.992,590.542,592.811,596.542,598.395,603.532,605.386,609.457,613.516,616.804,620.56,624.883,626.673,629.784,633.944,640.55,637.456,642.876,646.593,648.937,650.319,654.878,657.814,662.809,665.907,672.808,668.333,673.847,681.381,683.78,689.146,693.791,697.854,701.118,705.069,708.13,714.846,722.379
348.785,355.53,361.782,367.008,372.845,377.918,383.869,388.18,393.259,397.61,400.215,404.549,409.067,414.033,418.669,423.885,428.81,430.916,436.508,440.635,444.379,447.954,451.833,456.004,460.209,462.691,466.699,469.979,473.224,477.618,482.288,486.92,489.071,492.949,496.224,499.206,503.488,507.391,510.635,515.034,518.421,520.101,523.051,527.168,529.786,533.421,537.679,538.458,541.875,549.035,551.688,555.642,558.202,562.594,564.714,566.066,568.765,572.169,575.998,578.499,582.015,585.443,587.321,592.521,596.694,601.293,604.177,605.91,609.858,612.474,615.017,619.609,623.761,625.637,629.939,634.102,636.843,643.77,640.595,646.942,647.199,648.696,651.464,655.094,658.04,660.284,666.347,676.841,670.888,677.347,683.45,686.039,689.216,695.843,694.812,700.11,703.622,709.706,715.337,723.756
345.963,354.467,361.103,366.97,372.373,376.865,381.992,387.888,391.125,395.926,400.166,405.72,409.625,414.048,417.387,423.639,427.786,431.813,434.312,438.568,443.834,448.131,449.556,452.943,457.551,459.862,463.315,466.259,470.275,474.242,477.604,481.019,485.981,487.428,490.904,494.268,500.064,501.327,503.944,508.2,512.286,516.075,518.893,523.107,527.249,528.875,532.064,535.003,538.416,542.246,546.299,548.518,551.558,555.807,559.413,562.19,565.556,569.789,572.824,576.03,580.258,583.415,584.184,587.555,592.307,596.481,599.27,600.419,605.573,607.819,612.58,614.979,618.145,623.811,627.745,629.862,633.873,640.577,637.795,642.027,647.506,649.496,654.162,657.784,660.764,665.419,666.175,673.557,670.147,677.306,681.896,684.727,687.213,693.332,695.616,699.222,704.63,707.741,713.783,719.988
345.859,353.795,360.748,365.911,371.919,375.743,379.763,384.742,389.795,394.466,398.697,402.44,407.257,413.246,415.926,419.796,423.662,427.195,431.308,435.812,440.206,445.11,448.267,452.679,454.427,458.934,463.218,467.216,470.079,474.632,478.518,482.744,485.045,488.775,492.197,496.663,500.056,504.41,506.941,509.935,513.827,515.561,521.136,522.993,528.685,529.773,533.262,536.955,540.2,544.477,550.13,552.069,554.448,558.465,561.492,564.705,567.48,570.528,572.364,575.263,577.483,581.862,585.334,590.598,590.877,592.733,596.64,599.277,603.95,606.014,608.733,613.769,618.164,621.707,624.099,628.038,630.525,636.647,631.115,639.323,643.072,646.946,649.672,655.066,658.522,658.121,661.757,671.315,664.641,673.441,676.149,679.445,683.927,688.284,691.739,697.864,704.164,707.082,713.391,720.499
347.892,355.932,361.926,368.728,374.238,379.519,383.387,388.389,392.687,398.039,403.197,407.16,411.989,415.768,420.501,423.766,427.412,432.199,435.856,438.666,442.804,448.31,451.719,453.503,458.88,462.449,466.616,470.767,473.882,477.534,481.237,483.439,488.14,492.661,496.326,500.979,504.43,508.076,510.735,514.043,518.131,520.502,524.769,528.157,530.54,535.672,539.362,541.621,545.033,546.234,549.427,553.439,557.405,559.241,563.194,565.252,570.763,574.514,575.033,578.918,584.525,584.883,588.991,592.383,596.184,599.457,601.734,605.864,610.314,614.738,618.298,619.334,621.213,623.784,627.669,629.535,633.081,640.406,635.451,642.301,645.274,648.322,651.786,655.119,657.469,661.152,667.655,674.727,671.522,678.787,682.05,684.964,687.493,689.259,693.581,699.421,701.351,708.492,713.362,719.983
