 VL1  3  49.451 1232  9  6 32  215.27
 VL1  3  49.469 1232 10  8 11  221.99
 VL1  3  49.488 1232 11  9 49  229.96
 VL1  3  49.508 1232 12 11 28  236.96
 VL1  3  49.526 1232 13 13  6  241.12
 VL1  3  49.545 1232 14 14 46  240.10
 VL1  3  49.564 1232 15 16 24  239.12
 VL1  3  49.583 1232 16 18  3  238.21
 VL1  3  49.602 1232 17 19 41  236.17
 VL1  3  49.621 1232 18 21 20  234.25
 VL1  3  49.640 1232 19 22 58  232.34
 VL1  3  49.659 1232 20 24 37  229.43
 VL1  3  49.678 1232 21 26 15  226.46
 VL1  3  49.697 1232 22 27 54  224.51
 VL1  3  49.716 1232 23 29 32  221.55
 VL1  3  49.735 1232 24 31 11  219.62
 VL1  3  49.754 1233  0 53 14  217.59
 VL1  3  49.773 1233  1 54 52  215.65
 VL1  3  49.792 1233  2 56 31  214.74
 VL1  3  49.810 1233  3 58  9  212.81
 VL1  3  49.829 1233  4 59 48  210.79
 VL1  3  49.842 1233  5 39 13  209.77
 VL1  3  49.848 1233  6  1 27  209.88
 VL1  3  49.867 1233  7  3  6  208.86
 VL1  3  49.886 1233  8  4 44  210.58
 VL1  3  49.905 1233  9  6 23  215.27
 VL1  3  49.924 1233 10  8  1  221.99
 VL1  3  49.943 1233 11  9 40  229.90
 VL1  3  49.962 1233 12 11 18  236.91
 VL1  3  49.981 1233 13 12 57  241.12
 VL1  3  50.000 1233 14 14 35  240.10
 VL1  3  50.019 1233 15 16 14  239.12
 VL1  3  50.038 1233 16 17 52  238.16
 VL1  3  50.057 1233 17 19 31  236.17
 VL1  3  50.076 1233 18 21  9  235.27
 VL1  3  50.094 1233 19 22 48  232.27
 VL1  3  50.113 1233 20 24 26  229.36
 VL1  3  50.132 1233 21 26  5  226.46
 VL1  3  50.151 1233 22 27 44  224.51
 VL1  3  50.170 1233 23 29 23  221.47
 VL1  3  50.189 1233 24 31  1  219.52
 VL1  3  50.208 1234  0 53  4  217.59
 VL1  3  50.227 1234  1 54 43  215.65
 VL1  3  50.246 1234  2 56 21  213.73
 VL1  3  50.265 1234  3 58  0  212.81
 VL1  3  50.284 1234  4 59 38  210.89
 VL1  3  50.303 1234  6  1 17  208.86
 VL1  3  50.322 1234  7  2 55  208.86
 VL1  3  50.341 1234  8  4 34  210.68
 VL1  3  50.360 1234  9  6 12  215.37
 VL1  3  50.379 1234 10  7 51  222.07
 VL1  3  50.397 1234 11  9 29  229.96
 VL1  3  50.416 1234 12 11  8  236.96
 VL1  3  50.435 1234 13 12 46  240.05
 VL1  3  50.454 1234 14 14 26  240.10
 VL1  3  50.473 1234 15 16  4  239.12
 VL1  3  50.492 1234 16 17 43  237.13
 VL1  3  50.511 1234 17 19 21  236.23
 VL1  3  50.530 1234 18 21  0  234.25
 VL1  3  50.549 1234 19 22 38  232.34
 VL1  3  50.568 1234 20 24 17  229.43
 VL1  3  50.587 1234 21 25 55  226.46
 VL1  3  50.606 1234 22 27 34  223.41
 VL1  3  50.624 1234 23 29 12  221.47
 VL1  3  50.643 1234 24 30 51  219.52
 VL1  3  50.662 1235  0 52 54  217.59
 VL1  3  50.681 1235  1 54 33  215.65
 VL1  3  50.700 1235  2 56 11  213.73
 VL1  3  50.719 1235  3 57 50  212.81
 VL1  3  50.738 1235  4 59 28  210.79
 VL1  3  50.757 1235  6  1  7  209.88
 VL1  3  50.776 1235  7  2 46  208.76
 VL1  3  50.795 1235  8  4 24  210.58
 VL1  3  50.814 1235  9  6  3  215.27
 VL1  3  50.833 1235 10  7 41  222.07
 VL1  3  50.851 1235 11  9 20  229.96
 VL1  3  50.870 1235 12 10 58  236.96
 VL1  3  50.889 1235 13 12 37  241.12
 VL1  3  50.908 1235 14 14 15  240.10
 VL1  3  50.927 1235 15 15 54  239.12
 VL1  3  50.946 1235 16 17 32  238.21
 VL1  3  50.965 1235 17 19 11  236.17
 VL1  3  50.984 1235 18 20 49  234.18
 VL1  3  51.003 1235 19 22 28  232.34
 VL1  3  51.022 1235 20 24  6  229.36
 VL1  3  51.040 1235 21 25 45  226.38
 VL1  3  51.192 1236  4 59 18  211.80
 VL1  3  51.211 1236  6  0 57  209.77
 VL1  3  51.230 1236  7  2 35  208.76
 VL1  3  51.248 1236  8  4 14  210.58
 VL1  3  51.267 1236  9  5 53  215.27
 VL1  3  51.286 1236 10  7 31  221.99
 VL1  3  51.305 1236 11  9 10  229.90
 VL1  3  51.343 1236 13 12 27  241.12
 VL1  3  51.362 1236 14 14  6  240.10
 VL1  3  51.381 1236 15 15 44  239.12
 VL1  3  51.400 1236 16 17 23  238.21
 VL1  3  51.418 1236 17 19  1  236.17
 VL1  3  51.437 1236 18 20 40  234.25
 VL1  3  51.456 1236 19 22 18  232.34
 VL1  3  51.475 1236 20 23 57  229.36
 VL1  3  51.494 1236 21 25 35  226.46
 VL1  3  51.513 1236 22 27 14  223.41
 VL1  3  51.532 1236 23 28 52  221.55
 VL1  3  51.551 1236 24 30 31  219.62
 VL1  3  51.589 1237  1 54 13  215.65
 VL1  3  51.608 1237  2 55 51  214.74
 VL1  3  51.627 1237  3 57 30  212.81
 VL1  3  51.645 1237  4 59  9  210.79
 VL1  3  51.664 1237  6  0 47  209.88
 VL1  3  51.683 1237  7  2 26  208.76
 VL1  3  51.702 1237  8  4  4  210.58
 VL1  3  51.721 1237  9  5 43  215.27
 VL1  3  51.740 1237 10  7 21  221.99
 VL1  3  51.759 1237 11  9  0  229.96
 VL1  3  51.778 1237 12 10 38  236.96
 VL1  3  51.797 1237 13 12 17  240.05
 VL1  3  51.815 1237 14 13 55  240.10
 VL1  3  51.834 1237 15 15 34  239.12
 VL1  3  51.853 1237 16 17 12  237.13
 VL1  3  51.872 1237 17 18 51  236.17
 VL1  3  51.891 1237 18 20 29  234.25
 VL1  3  51.910 1237 19 22  8  232.34
 VL1  3  51.929 1237 20 23 47  229.43
 VL1  3  51.948 1237 21 25 25  226.46
 VL1  3  51.967 1237 22 27  4  223.41
 VL1  3  51.985 1237 23 28 43  221.47
 VL1  3  52.004 1237 24 30 21  219.52
 VL1  3  52.023 1238  0 52 24  217.59
 VL1  3  52.042 1238  1 54  3  215.65
 VL1  3  52.061 1238  2 55 42  213.73
 VL1  3  52.080 1238  3 57 20  212.81
 VL1  3  52.099 1238  4 58 59  210.79
 VL1  3  52.118 1238  6  0 37  208.76
 VL1  3  52.137 1238  7  2 16  208.86
 VL1  3  52.155 1238  8  3 54  210.58
 VL1  3  52.174 1238  9  5 33  215.27
 VL1  3  52.193 1238 10  7 11  221.99
 VL1  3  55.872 1246 13 23  0  240.05
 VL1  3  55.887 1246 14 14  6  240.15
 VL1  3  55.906 1246 15 15 45  239.12
 VL1  3  55.925 1246 16 17 23  237.13
 VL1  3  55.944 1246 17 19  2  236.23
 VL1  3  55.963 1246 18 20 40  234.25
 VL1  3  55.982 1246 19 22 19  232.34
 VL1  3  56.000 1246 20 23 57  229.43
 VL1  3  56.019 1246 21 25 36  226.46
 VL1  3  56.038 1246 22 27 14  223.41
 VL1  3  56.057 1246 23 28 53  221.55
 VL1  3  56.075 1246 24 30 31  219.52
 VL1  3  56.094 1247  0 52 34  217.59
 VL1  3  56.113 1247  1 54 14  215.65
 VL1  3  56.132 1247  2 55 52  213.73
 VL1  3  56.151 1247  3 57 31  212.81
 VL1  3  56.169 1247  4 59  9  210.79
 VL1  3  56.188 1247  6  0 48  209.88
 VL1  3  56.207 1247  7  2 26  208.76
 VL1  3  56.226 1247  8  4  5  210.47
 VL1  3  56.245 1247  9  5 43  216.29
 VL1  3  56.264 1247 10  7 22  223.09
 VL1  3  56.282 1247 11  9  0  229.96
 VL1  3  56.301 1247 12 10 39  236.96
 VL1  3  56.320 1247 13 12 17  240.10
 VL1  3  56.339 1247 14 13 56  239.07
 VL1  3  56.358 1247 15 15 34  239.18
 VL1  3  56.376 1247 16 17 13  237.13
 VL1  3  56.395 1247 17 18 51  236.23
 VL1  3  56.414 1247 18 20 30  234.25
 VL1  3  56.433 1247 19 22  9  231.25
 VL1  3  56.451 1247 20 23 47  228.42
 VL1  3  56.470 1247 21 25 26  225.45
 VL1  3  56.489 1247 22 27  4  223.50
 VL1  3  56.508 1247 23 28 43  220.45
 VL1  3  56.527 1247 24 30 21  219.62
 VL1  3  56.546 1248  0 52 25  216.57
 VL1  3  56.564 1248  1 54  3  215.75
 VL1  3  56.583 1248  2 55 42  213.73
 VL1  3  56.602 1248  3 57 20  211.80
 VL1  3  56.621 1248  4 58 59  210.89
 VL1  3  56.640 1248  6  0 37  209.88
 VL1  3  56.658 1248  7  2 16  208.76
 VL1  3  56.677 1248  8  3 54  210.47
 VL1  3  56.696 1248  9  5 33  216.39
 VL1  3  56.715 1248 10  7 12  221.99
 VL1  3  56.734 1248 11  8 51  228.87
 VL1  3  56.752 1248 12 10 29  235.94
 VL1  3  56.771 1248 13 12  8  239.02
 VL1  3  56.790 1248 14 13 46  239.07
 VL1  3  56.809 1248 15 15 25  238.10
 VL1  3  56.828 1248 16 17  3  237.13
 VL1  3  56.846 1248 17 18 42  235.14
 VL1  3  56.865 1248 18 20 20  234.25
 VL1  3  56.884 1248 19 21 59  231.32
 VL1  3  56.903 1248 20 23 37  228.42
 VL1  3  56.922 1248 21 25 16  225.45
 VL1  3  56.940 1248 22 26 54  223.58
 VL1  3  56.959 1248 23 28 33  220.54
 VL1  3  56.978 1248 24 30 11  218.60
 VL1  3  56.997 1249  0 52 14  217.68
 VL1  3  57.016 1249  1 53 54  215.75
 VL1  3  57.034 1249  2 55 32  213.73
 VL1  3  57.053 1249  3 57 11  211.80
 VL1  3  57.072 1249  5  0 29  210.89
 VL1  3  57.084 1249  5 39 12  209.88
 VL1  3  57.091 1249  6  2  8  209.88
 VL1  3  57.110 1249  7  3 46  208.76
 VL1  3  57.129 1249  8  5 25  211.59
 VL1  3  57.148 1249  9  7  3  216.29
 VL1  3  57.166 1249 10  8 42  223.09
 VL1  3  57.185 1249 11 10 20  229.90
 VL1  3  57.204 1249 12 11 59  236.96
 VL1  3  57.223 1249 13 13 37  240.10
 VL1  3  57.242 1249 14 15 16  239.07
 VL1  3  57.260 1249 15 16 55  239.18
 VL1  3  57.279 1249 16 18 33  237.13
 VL1  3  57.298 1249 17 20 12  235.14
 VL1  3  57.317 1249 18 21 50  233.16
 VL1  3  57.335 1249 19 23 29  231.25
 VL1  3  57.354 1249 20 25  7  228.34
 VL1  3  57.373 1249 21 26 46  225.37
 VL1  3  57.392 1249 22 28 24  223.50
 VL1  3  57.411 1249 23 30  3  221.55
 VL1  3  57.429 1249 24 31 41  219.52
 VL1  3  57.448 1250  0 53 45  217.59
 VL1  3  57.467 1250  1 55 23  215.65
 VL1  3  57.486 1250  2 57  2  213.73
 VL1  3  57.504 1250  3 58 40  212.81
 VL1  3  57.523 1250  5  0 19  210.79
 VL1  3  57.542 1250  6  1 58  209.88
 VL1  3  57.561 1250  7  3 36  208.76
 VL1  3  57.580 1250  8  5 15  211.59
 VL1  3  57.598 1250  9  6 53  216.29
 VL1  3  57.617 1250 10  8 32  223.09
 VL1  3  57.636 1250 11 10 10  229.96
 VL1  3  57.655 1250 12 11 49  236.96
 VL1  3  57.673 1250 13 13 27  240.10
 VL1  3  57.692 1250 14 15  6  239.07
 VL1  3  57.711 1250 15 16 45  239.18
 VL1  3  57.730 1250 16 18 23  237.13
 VL1  3  57.749 1250 17 20  2  236.23
 VL1  3  57.768 1250 18 21 40  234.25
 VL1  3  57.786 1250 19 23 19  232.34
 VL1  3  57.805 1250 20 24 57  229.43
 VL1  3  57.824 1250 21 26 36  226.46
 VL1  3  57.842 1250 22 28 15  223.50
 VL1  3  57.861 1250 23 29 53  221.55
 VL1  3  57.880 1250 24 31 32  219.62
 VL1  3  57.899 1251  0 53 35  217.68
 VL1  3  57.918 1251  1 55 14  215.75
 VL1  3  57.937 1251  2 56 52  213.73
 VL1  3  57.955 1251  3 58 31  211.80
 VL1  3  57.974 1251  5  0  9  210.89
 VL1  3  57.993 1251  6  1 48  208.86
 VL1  3  58.011 1251  7  3 26  208.76
 VL1  3  58.030 1251  8  5  5  210.47
 VL1  3  58.049 1251  9  6 43  216.29
 VL1  3  58.068 1251 10  8 22  221.99
 VL1  3  58.087 1251 11 10  0  229.96
 VL1  3  58.106 1251 12 11 39  235.94
 VL1  3  58.124 1251 13 13 17  239.02
 VL1  3  58.143 1251 14 14 56  239.07
 VL1  3  58.162 1251 15 16 35  238.10
 VL1  3  58.180 1251 16 18 13  237.19
 VL1  3  58.199 1251 17 19 52  235.14
 VL1  3  58.218 1251 18 21 30  233.23
 VL1  3  58.237 1251 19 23  9  231.32
 VL1  3  58.256 1251 20 24 47  228.42
 VL1  3  58.274 1251 21 26 26  225.45
 VL1  3  58.274 1251 21 26 45  225.45
 VL1  3  58.293 1251 22 28  4  223.50
 VL1  3  58.312 1251 23 29 43  221.55
 VL1  3  58.331 1251 24 31 22  219.62
 VL1  3  58.349 1252  0 53 25  216.57
 VL1  3  58.368 1252  1 55  3  214.64
 VL1  3  58.387 1252  2 56 42  213.83
 VL1  3  58.406 1252  3 58 20  211.80
 VL1  3  58.425 1252  4 59 59  210.89
 VL1  3  58.443 1252  6  1 38  208.86
 VL1  3  58.462 1252  7  3 16  208.76
 VL1  3  58.481 1252  8  4 55  211.59
 VL1  3  58.500 1252  9  6 34  216.29
 VL1  3  58.518 1252 10  8 12  221.99
 VL1  3  58.537 1252 11  9 51  229.96
 VL1  3  58.556 1252 12 11 29  235.94
 VL1  3  58.575 1252 13 13  8  240.10
 VL1  3  58.594 1252 14 14 46  239.07
 VL1  3  58.612 1252 15 16 25  239.18
 VL1  3  58.631 1252 16 18  3  237.13
 VL1  3  58.650 1252 17 19 42  236.23
 VL1  3  58.669 1252 18 21 20  234.25
 VL1  3  58.687 1252 19 22 59  231.25
 VL1  3  58.706 1252 20 24 37  228.34
 VL1  3  58.725 1252 21 26 16  225.37
 VL1  3  58.744 1252 22 27 55  223.50
 VL1  3  58.762 1252 23 29 33  221.55
 VL1  3  58.781 1252 24 31 12  219.62
 VL1  3  58.800 1253  0 53 15  216.57
 VL1  3  58.819 1253  1 54 54  215.75
 VL1  3  58.838 1253  2 56 32  213.83
 VL1  3  58.856 1253  3 58 11  211.80
 VL1  3  58.875 1253  4 59 49  210.89
 VL1  3  58.894 1253  6  1 28  208.86
 VL1  3  58.913 1253  7  3  6  208.76
 VL1  3  58.931 1253  8  4 45  210.47
 VL1  3  58.950 1253  9  6 23  216.29
 VL1  3  58.969 1253 10  8  2  223.09
 VL1  3  58.988 1253 11  9 40  229.96
 VL1  3  59.009 1253 12 20 57  236.91
 VL1  3  59.010 1253 12 22 34  237.99
 VL1  3  59.028 1253 13 22 58  239.02
 VL1  3  59.044 1253 14 14 36  239.07
 VL1  3  59.063 1253 15 16 15  239.12
 VL1  3  59.082 1253 16 17 53  237.13
 VL1  3  59.100 1253 17 19 32  235.14
 VL1  3  59.119 1253 18 21 11  234.25
 VL1  3  59.138 1253 19 22 49  231.25
 VL1  3  59.156 1253 20 24 28  228.42
 VL1  3  59.175 1253 21 26  6  225.45
 VL1  3  59.194 1253 22 27 45  223.50
 VL1  3  59.213 1253 23 29 23  221.55
 VL1  3  59.232 1253 24 31  2  218.51
 VL1  3  59.250 1254  0 53  5  216.57
 VL1  3  59.269 1254  1 54 43  214.64
 VL1  3  59.288 1254  2 56 22  213.73
 VL1  3  59.307 1254  3 58  0  212.81
 VL1  3  59.325 1254  4 59 39  210.79
 VL1  3  59.344 1254  6  1 18  209.88
 VL1  3  59.363 1254  7  2 57  208.76
 VL1  3  59.382 1254  8  4 35  211.49
 VL1  3  59.400 1254  9  6 14  216.20
 VL1  3  59.419 1254 10  7 52  223.01
 VL1  3  59.438 1254 11  9 31  229.90
 VL1  3  59.457 1254 12 11  9  235.88
 VL1  3  59.475 1254 13 12 48  238.97
 VL1  3  59.494 1254 14 14 26  239.02
 VL1  3  59.513 1254 15 16  5  238.04
 VL1  3  59.532 1254 16 17 43  237.13
 VL1  3  59.550 1254 17 19 22  235.14
 VL1  3  59.569 1254 18 21  0  234.25
 VL1  3  59.588 1254 19 22 39  231.25
 VL1  3  59.607 1254 20 24 17  228.34
 VL1  3  59.625 1254 21 25 56  225.37
 VL1  3  59.644 1254 22 27 35  223.50
 VL1  3  59.663 1254 23 29 13  221.55
 VL1  3  59.682 1254 24 30 52  219.62
 VL1  3  59.701 1255  0 52 55  217.68
 VL1  3  59.719 1255  1 54 34  215.65
 VL1  3  59.738 1255  2 56 12  213.73
 VL1  3  59.757 1255  3 57 51  212.81
 VL1  3  59.775 1255  4 59 29  210.79
 VL1  3  59.794 1255  6  1  8  208.76
 VL1  3  59.813 1255  7  2 46  208.76
 VL1  3  59.832 1255  8  4 25  211.59
 VL1  3  59.850 1255  9  6  3  216.29
 VL1  3  59.869 1255 10  7 42  223.09
 VL1  3  59.888 1255 11  9 20  229.90
 VL1  3  59.907 1255 12 10 59  235.88
 VL1  3  59.926 1255 13 12 37  238.97
 VL1  3  59.944 1255 14 14 17  240.15
 VL1  3  59.963 1255 15 15 55  239.18
 VL1  3  59.982 1255 16 17 34  237.13
 VL1  3  60.000 1255 17 19 12  236.23
 VL1  3  60.019 1255 18 20 51  234.25
 VL1  3  60.038 1255 19 22 29  232.34
 VL1  3  60.057 1255 20 24  8  228.34
 VL1  3  60.075 1255 21 25 46  225.45
 VL1  3  60.094 1255 22 27 25  223.50
 VL1  3  60.113 1255 23 29  3  221.55
 VL1  3  60.132 1255 24 30 42  219.62
 VL1  3  60.151 1256  0 52 45  217.68
 VL1  3  60.169 1256  1 54 23  215.75
 VL1  3  60.188 1256  2 56  2  213.73
 VL1  3  60.207 1256  3 57 40  211.80
 VL1  3  60.226 1256  5  0 29  210.89
 VL1  3  60.238 1256  5 39 13  209.88
 VL1  3  60.245 1256  6  2  7  209.88
 VL1  3  60.263 1256  7  3 46  209.88
 VL1  3  60.282 1256  8  5 24  211.49
 VL1  3  60.301 1256  9  7  3  216.20
 VL1  3  60.319 1256 10  8 41  223.01
 VL1  3  60.338 1256 11 10 20  229.90
 VL1  3  60.357 1256 12 11 58  236.96
 VL1  3  60.376 1256 13 13 37  240.10
 VL1  3  60.395 1256 14 15 15  239.07
 VL1  3  60.413 1256 15 16 54  238.10
 VL1  3  60.432 1256 16 18 32  237.13
 VL1  3  60.451 1256 17 20 11  235.14
 VL1  3  60.470 1256 18 21 49  234.25
 VL1  3  60.488 1256 19 23 28  231.25
 VL1  3  60.507 1256 20 25  7  228.34
 VL1  3  60.526 1256 21 26 46  225.37
 VL1  3  60.544 1256 22 28 24  223.41
 VL1  3  60.563 1256 23 30  3  221.55
 VL1  3  60.582 1256 24 31 41  219.62
 VL1  3  60.601 1257  0 53 44  217.68
 VL1  3  60.619 1257  1 55 23  215.65
 VL1  3  60.638 1257  2 57  1  213.73
 VL1  3  60.657 1257  3 58 40  212.81
 VL1  3  60.676 1257  5  0 18  210.79
 VL1  3  60.694 1257  6  1 57  209.88
 VL1  3  60.713 1257  7  3 36  208.76
 VL1  3  60.732 1257  8  5 14  211.59
 VL1  3  60.751 1257  9  6 53  216.20
 VL1  3  60.769 1257 10  8 31  223.01
 VL1  3  60.788 1257 11 10 10  229.90
 VL1  3  60.807 1257 12 11 49  235.88
 VL1  3  60.826 1257 13 13 27  238.97
 VL1  3  60.844 1257 14 15  6  239.07
 VL1  3  60.863 1257 15 16 44  238.10
 VL1  3  60.882 1257 16 18 23  237.13
 VL1  3  60.901 1257 17 20  1  235.14
 VL1  3  60.919 1257 18 21 40  233.16
 VL1  3  60.938 1257 19 23 18  231.32
 VL1  3  60.957 1257 20 24 57  228.34
 VL1  3  60.976 1257 21 26 35  225.37
 VL1  3  60.994 1257 22 28 14  223.50
 VL1  3  61.013 1257 23 29 52  221.55
 VL1  3  61.032 1257 24 31 31  218.51
 VL1  3  61.050 1258  0 53 34  216.57
 VL1  3  61.069 1258  1 55 13  214.64
 VL1  3  61.088 1258  2 56 51  213.73
 VL1  3  61.107 1258  3 58 30  211.80
 VL1  3  61.125 1258  5  0  9  210.89
 VL1  3  61.144 1258  6  1 47  208.86
 VL1  3  61.163 1258  7  3 26  208.76
 VL1  3  61.182 1258  8  5  4  211.49
 VL1  3  61.200 1258  9  6 43  216.20
 VL1  3  61.219 1258 10  8 21  223.01
 VL1  3  61.238 1258 11 10  0  229.96
 VL1  3  61.257 1258 12 11 38  235.94
 VL1  3  61.275 1258 13 13 17  239.02
 VL1  3  61.294 1258 14 14 55  239.07
 VL1  3  61.313 1258 15 16 34  238.10
 VL1  3  61.332 1258 16 18 13  237.19
 VL1  3  61.350 1258 17 19 51  235.14
 VL1  3  61.369 1258 18 21 30  233.23
 VL1  3  61.388 1258 19 23  8  231.32
 VL1  3  61.406 1258 20 24 47  228.42
 VL1  3  61.425 1258 21 26 26  225.37
 VL1  3  61.425 1258 21 26 45  225.37
 VL1  3  61.444 1258 22 28  4  223.50
 VL1  3  61.463 1258 23 29 43  221.55
 VL1  3  61.481 1258 24 31 21  218.51
 VL1  3  61.500 1259  0 53 25  217.68
 VL1  3  61.519 1259  1 55  3  215.75
 VL1  3  61.538 1259  2 56 42  213.73
 VL1  3  61.556 1259  3 58 20  211.80
 VL1  3  61.575 1259  4 59 59  210.89
 VL1  3  61.594 1259  6  1 37  209.88
 VL1  3  61.613 1259  7  3 16  208.76
 VL1  3  61.631 1259  8  4 54  211.49
 VL1  3  61.650 1259  9  6 33  216.20
 VL1  3  61.669 1259 10  8 11  221.91
 VL1  3  61.687 1259 11  9 50  228.87
 VL1  3  61.706 1259 12 11 29  235.94
 VL1  3  61.725 1259 13 13  7  238.97
 VL1  3  61.744 1259 14 14 46  239.07
 VL1  3  61.762 1259 15 16 24  238.10
 VL1  3  61.781 1259 16 18  3  236.11
 VL1  3  61.800 1259 17 19 41  235.14
 VL1  3  61.819 1259 18 21 20  233.23
 VL1  3  61.837 1259 19 22 58  231.32
 VL1  3  61.856 1259 20 24 37  228.34
 VL1  3  61.875 1259 21 26 15  225.45
 VL1  3  61.894 1259 22 27 54  223.50
 VL1  3  61.912 1259 23 29 32  220.45
 VL1  3  61.931 1259 24 31 11  218.51
 VL1  3  61.950 1260  0 53 14  217.68
 VL1  3  61.968 1260  1 54 53  214.64
 VL1  3  61.987 1260  2 56 31  213.73
 VL1  3  62.006 1260  3 58 10  211.80
 VL1  3  62.024 1260  4 59 49  209.77
 VL1  3  62.043 1260  6  1 27  208.76
 VL1  3  62.062 1260  7  3  6  208.76
 VL1  3  62.081 1260  8  4 44  211.49
 VL1  3  62.099 1260  9  6 23  216.20
 VL1  3  62.118 1260 10  8  2  223.01
 VL1  3  62.137 1260 11  9 40  229.90
 VL1  3  62.159 1260 12 21  9  236.96
 VL1  3  62.159 1260 12 22 46  236.96
 VL1  3  62.177 1260 13 23 10  239.02
 VL1  3  62.193 1260 14 14 36  239.07
 VL1  3  62.212 1260 15 16 14  238.10
 VL1  3  62.231 1260 16 17 53  236.11
 VL1  3  62.249 1260 17 19 31  235.20
 VL1  3  62.268 1260 18 21 10  233.23
 VL1  3  62.287 1260 19 22 48  231.32
 VL1  3  62.305 1260 20 24 27  228.42
 VL1  3  62.324 1260 21 26  6  225.45
 VL1  3  62.343 1260 22 27 44  222.48
 VL1  3  62.362 1260 23 29 23  220.54
 VL1  3  62.380 1260 24 31  1  218.60
 VL1  3  62.399 1261  0 53  5  216.57
 VL1  3  62.418 1261  1 54 43  214.64
 VL1  3  62.436 1261  2 56 22  213.83
 VL1  3  62.455 1261  3 58  0  211.80
 VL1  3  62.474 1261  4 59 39  209.77
 VL1  3  62.493 1261  6  1 17  208.86
 VL1  3  62.511 1261  7  2 56  208.76
 VL1  3  62.530 1261  8  4 34  211.49
 VL1  3  62.549 1261  9  6 13  216.20
 VL1  3  62.568 1261 10  7 51  223.01
 VL1  3  62.586 1261 11  9 30  229.90
 VL1  3  62.605 1261 12 11  9  235.94
 VL1  3  62.624 1261 13 12 47  239.02
 VL1  3  62.642 1261 14 14 26  239.02
 VL1  3  62.661 1261 15 16  4  238.04
 VL1  3  62.680 1261 16 17 43  237.13
 VL1  3  62.698 1261 17 19 21  235.14
 VL1  3  62.717 1261 18 21  0  234.25
 VL1  3  62.736 1261 19 22 39  231.25
 VL1  3  62.755 1261 20 24 17  228.34
 VL1  3  62.773 1261 21 25 56  225.37
 VL1  3  62.792 1261 22 27 34  223.41
 VL1  3  62.811 1261 23 29 13  221.47
 VL1  3  62.830 1261 24 30 51  219.52
 VL1  3  62.848 1262  0 52 54  217.59
 VL1  3  62.867 1262  1 54 33  215.65
 VL1  3  62.886 1262  2 56 11  213.62
 VL1  3  62.905 1262  3 57 51  212.81
 VL1  3  62.923 1262  4 59 29  210.79
 VL1  3  62.942 1262  6  1  8  209.77
 VL1  3  62.961 1262  7  2 46  209.77
 VL1  3  62.979 1262  8  4 25  212.51
 VL1  3  62.998 1262  9  6  3  217.22
 VL1  3  63.017 1262 10  7 42  222.94
 VL1  3  63.035 1262 11  9 20  229.90
 VL1  3  63.110 1262 15 15 54  238.04
 VL1  3  63.129 1262 16 17 33  237.13
 VL1  3  63.148 1262 17 19 11  235.14
 VL1  3  63.167 1262 18 20 50  233.16
 VL1  3  63.185 1262 19 22 28  231.25
 VL1  3  63.204 1262 20 24  7  228.34
 VL1  3  63.223 1262 21 25 46  225.37
 VL1  3  63.241 1262 22 27 24  223.50
 VL1  3  63.260 1262 23 29  3  221.55
 VL1  3  63.279 1262 24 30 41  219.62
 VL1  3  63.298 1263  0 52 45  217.59
 VL1  3  63.316 1263  1 54 23  215.65
 VL1  3  63.335 1263  2 56  2  213.62
 VL1  3  63.354 1263  3 57 40  212.81
 VL1  3  63.372 1263  4 59 19  210.79
 VL1  3  63.385 1263  5 41 14  209.77
 VL1  3  63.391 1263  6  0 57  209.88
 VL1  3  63.410 1263  7  2 36  209.77
 VL1  3  63.428 1263  8  4 14  212.51
 VL1  3  63.447 1263  9  5 53  217.22
 VL1  3  63.466 1263 10  7 31  222.94
 VL1  3  63.485 1263 11  9 10  229.83
 VL1  3  63.503 1263 12 10 49  235.88
 VL1  3  63.522 1263 13 12 28  240.05
 VL1  3  63.541 1263 14 14  6  240.10
 VL1  3  63.559 1263 15 15 45  239.12
 VL1  3  63.578 1263 16 17 23  238.21
 VL1  3  63.597 1263 17 19  2  236.23
 VL1  3  63.616 1263 18 20 40  234.25
 VL1  3  63.634 1263 19 22 19  231.25
 VL1  3  63.653 1263 20 23 57  228.34
 VL1  3  63.672 1263 21 25 36  225.37
 VL1  3  63.691 1263 22 27 14  223.50
 VL1  3  63.709 1263 23 28 53  220.45
 VL1  3  63.728 1263 24 30 31  218.51
 VL1  3  63.747 1264  0 52 34  217.68
 VL1  3  63.765 1264  1 54 13  215.75
 VL1  3  63.784 1264  2 55 51  213.73
 VL1  3  63.803 1264  3 57 31  211.80
 VL1  3  63.822 1264  4 59  9  209.77
 VL1  3  63.840 1264  6  0 48  208.86
 VL1  3  63.859 1264  7  2 26  208.76
 VL1  3  63.878 1264  8  4  5  211.49
 VL1  3  63.896 1264  9  5 43  216.20
 VL1  3  63.915 1264 10  7 22  223.01
 VL1  3  63.934 1264 11  9  0  229.90
 VL1  3  63.952 1264 12 10 39  235.94
 VL1  3  63.971 1264 13 12 17  239.02
 VL1  3  63.990 1264 14 13 56  239.02
 VL1  3  64.009 1264 15 15 34  238.10
 VL1  3  64.027 1264 16 17 13  237.19
 VL1  3  64.046 1264 17 18 51  235.20
 VL1  3  64.065 1264 18 20 30  233.23
 VL1  3  64.083 1264 19 22  8  231.32
 VL1  3  64.102 1264 20 23 47  228.42
 VL1  3  64.121 1264 21 25 26  225.45
