0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235.553,235.579,235.866,238.498,238.282,238.603,238.887,241.389,241.783,240.979,241.694,240.48,241.388,240.599,242.835,244.328,246.466,247.231,248.596,250.284,251.71,251.448,250.623,251.383,250.223,249.991,252.454,252.483,252.41,253.311,256.781,256.603,258.775,259.441,255.598,254.826,257.503,256.848,261.283,260.707,262.547,263.8,259.112,262.186,264.181,261.119,263.51,264.728,263.368,266.648,267.334,266.906,268.747,267.44,268.995,268.531,268.36,269.48,271.404,274.065,270.37,273.643,275.619,280.112,279.676,276.809,275.221,276.373,272.964,274.105,275.905,278.88,280.305,280.702,278.627,279.889,283.805,283.652,284.458,281.36,281.783,285.946,290.494,290.145,290.794,291.271,290.576,292.199,290.222,295.728,297.93,298.534,299.93,297.85,299.997,298.787,301.771,298.787,301.142,307.419
234.29,234.211,231.881,232.505,235.359,237.874,237.12,240.253,243.169,243.282,242.954,244.843,243.451,245.788,248.654,246.601,246.318,248.076,247.731,248.174,245.651,248.585,251.653,252.944,254.76,257.364,259.408,261.173,260.268,259.913,259.742,261.616,261.816,262.238,259.707,263.302,264.186,268.012,267.066,267.893,266.964,267.425,268.851,272.339,275.008,271.65,273.517,272.315,275.237,273.446,273.277,272.918,271.88,272.06,276.109,275.432,274.648,273.511,272.989,277.502,278.016,275.613,277.601,278.684,280.197,276.884,282.837,283.939,282.933,282.346,283.797,285.145,286.251,284.044,285.021,287.4,286.529,285.198,286.216,288.707,291.584,293.211,291.577,290.867,291.739,293.533,298.343,295.432,296.305,295.874,295.682,297.454,299.767,297.972,297.98,302.179,303.59,307.415,308.078,311.401
229.941,231.301,230.531,234.664,237.129,238.538,243.041,245.043,242.485,241.822,241.606,244.47,245.906,245.046,246.229,250.084,252.101,254.569,252.721,253.689,253.326,253.641,255.717,254.766,258.018,259.609,259.646,261.957,261.043,259.84,258.207,262.23,260.464,262.692,264.011,264.742,267.176,266.788,269.851,269.458,271.912,273.272,271.961,272.241,275.167,274.014,276.003,271.564,272.282,274.57,278.202,280.378,280.189,282.504,280.255,282.568,286.052,287.242,288.051,284.304,285.049,284.343,285.913,285.422,285.44,284.717,286.856,286.937,289.184,286.97,289.4,290.777,293.04,296.688,297.188,296.298,295.002,298.086,294.394,296.72,296.502,301.847,299.741,304.895,305.904,302.456,304.601,307.585,307.89,305.247,308.585,309.43,307.774,309.228,310.811,313.585,313.32,314.004,311.627,314.273
235.731,235.743,235.832,237.801,240.893,240.674,241.244,244.072,244.876,245.427,244.048,247.587,246.918,248.89,252.214,253.31,253.226,252.072,252.904,251.86,252.159,255.864,255.447,255.406,255.607,254.304,255.999,256.28,259.883,258.997,260.561,259.425,261.013,264.185,262.685,263.907,267.018,266.922,266.073,268.862,268.557,270.624,269.008,269.314,268.946,272.225,275.043,271.853,270.528,273.415,275.891,276.238,277.666,277.685,279.647,280.983,280.62,277.981,283.535,284.448,283.357,282.818,284.279,283.058,282.276,283.417,285.465,285.608,285.819,289.319,290.23,287.167,290.302,288.784,287.748,288.38,290.039,288.346,286.64,290.098,292.519,292.961,295.247,295.283,297.695,295.336,301.756,300.983,299.55,300.261,301.45,300.908,298.976,299.422,305.091,308.739,306.483,304.265,307.089,310.355
234.409,235.925,238.024,239.184,240.122,236.238,240.418,241.927,241.89,242.739,243.221,245.43,243.194,246.016,246.939,247.781,246.364,249.593,252.126,251.347,253.998,253.552,254.484,254.648,256.172,253.164,256.718,256.398,257.858,258.685,260.22,264.434,265.076,265.627,264.915,266.14,265.096,266.285,266.947,265.303,265.859,268.136,265.248,264.45,268.581,269.442,270.857,270.133,269.459,271.742,274.234,269.637,268.825,270.095,274.022,274.886,274.017,279.597,279.273,278.909,277.367,283.166,280.129,276.465,278.958,281.545,285.201,282.919,286.15,281.805,282.759,284.684,286.138,287.333,290.087,291.371,292.094,290.521,287.982,292.363,295.466,295.876,295.313,298.013,295.723,298.253,295.999,302.572,300.014,302.226,300.709,305.224,306.591,306.193,306.788,306.591,306.393,309.649,311.689,311.985
232.446,234.862,232.485,235.135,236.849,238.723,240.272,242.3,240.09,237.936,238.168,239.425,240.795,242.683,243.973,242.973,247.485,248.483,245.812,246.805,249.832,249.099,248.333,250.402,250.609,252.936,253.404,253.392,254.59,258.476,259.404,260.718,260.306,258.629,261.741,261.414,263.784,264.928,263.671,267.959,269.396,269.961,270.302,270.226,270.48,269.781,272.021,270.779,273.26,272.612,275.043,273.874,279.317,278.549,276.542,278.601,276.488,279.756,279.695,279.9,282.457,282.486,281.422,279.977,280.042,282.431,284.668,282.719,280.482,286.673,287.738,289.703,287.981,291.238,293.425,295.818,294.452,295.074,292.997,295.113,296.365,292.491,294.853,298.662,298.733,300.344,301.962,303.97,301.736,301.59,301.907,302.23,302.465,303.432,308.406,304.989,306.633,308.876,308.145,310.511
232.595,235.869,236.972,236.826,238.075,240.277,243.236,243.799,243.933,247.073,249.21,249.417,249.166,251.608,251.777,253.765,252.543,249.095,249.432,249.466,253.076,253.253,255.188,258.351,254.486,256.272,258.945,261.181,260.243,262.724,262.146,263.821,263.884,261.599,262.127,261.498,264.956,266.852,270.812,270.563,271.561,271.199,271.482,271.587,270.688,272.693,272.765,277.495,279.415,278.11,280.849,281.256,281.421,279.878,280.961,282.891,285.899,286.314,282.792,282.488,283.885,284.629,286.596,284.052,285.378,287.169,289.506,285.777,291.277,293.305,295.809,295.905,292.752,292.513,294.556,292.246,290.978,297.542,293.91,297.545,296.502,295.335,296.211,299.482,298.252,299.416,301.625,304.099,305.306,304.242,303.068,306.06,303.241,312.685,310.62,310.263,307.629,309.884,309.246,310.235
237.099,234.729,236.235,237.212,237.901,239.432,239.057,239.902,240.575,238.38,237.883,238.366,238.694,240.243,241.722,242.14,247.651,250.492,251.057,251.611,251.164,251.875,251.973,254.499,256.852,257.545,260.612,260.975,260.607,259.58,260.275,262.433,263.663,262.444,262.88,260.434,260.789,263.586,263.33,262.083,260.139,265.028,267.323,269.852,270.053,270.723,271.308,270.112,272.815,275.081,276.573,279.797,277.532,277.364,277.794,278.238,277.138,280.056,282.403,282.407,283.517,285.614,286.536,284.663,283.028,286.301,279.807,284.272,286.506,288.566,295.254,294.294,293.891,293.988,293.767,294.728,295.91,298.257,299.108,299.62,300.535,299.376,297.535,299.274,300.656,298.358,302.775,303.34,302.425,304.792,304.879,304.927,303.802,305.232,306.372,305.206,310.893,310.086,308.956,310.579
235.372,235.465,237.704,235.473,236.078,235.557,239.342,238.736,241.889,244.706,246.856,247.304,249.716,250.445,250.915,252.668,255.437,252.735,254.437,255.785,254.925,255.771,258.181,258.668,260.602,261.407,263.779,264.929,265.668,265.501,267.226,263.906,264.061,263.301,267.855,265.949,266.937,266.59,269.102,268.001,270.806,273.377,273.57,274.946,273.765,277.037,277.062,280.996,282.529,280.767,282.008,279.39,278.304,281.857,282.915,282.707,285.052,287.773,287.611,283.963,287.627,283.388,283.859,283.661,287.323,288.591,290.376,288.771,289.618,294.47,294.184,295.111,297.787,295.097,299.731,295.007,298.459,300.36,301.217,300.64,302.248,299.621,301.478,304.932,306.888,307.044,307.114,308.967,307.209,307.333,305.896,304.9,306.777,308.044,310.264,310.678,309.47,311.18,316.944,319.148
